hour,t(sec),"S1 (kVA)",Ang1,"S2 (kVA)",Ang2,"S3 (kVA)",Ang3
3844, 900.00000, 389.922, 14.7639, 365.502, 13.9135, 389.319, 15.2981
3844, 1800.00000, 381.945, 15.0005, 349.552, 14.0138, 373.589, 15.614
3844, 2700.00000, 416.493, 15.6763, 373.331, 14.7684, 395.939, 16.1789
3845, 0.00000, 430.87, 16.0476, 396.097, 15.417, 423.585, 16.8806
3845, 900.00000, 422.596, 15.9913, 388.572, 15.3661, 416.776, 16.8206
3845, 1800.00000, 447.21, 16.3676, 413.655, 15.5588, 436.163, 16.8698
3845, 2700.00000, 481.963, 17.2862, 449.56, 16.1168, 472.431, 17.2824
3846, 0.00000, 467.803, 17.6319, 451.086, 16.643, 464.535, 17.8424
3846, 900.00000, 493.497, 17.9246, 476.016, 17.3025, 499.77, 17.9925
3846, 1800.00000, 523.61, 17.8282, 494.909, 17.0406, 528.927, 17.86
3846, 2700.00000, 540.541, 18.0297, 509.184, 17.4425, 543.37, 18.2902
3847, 0.00000, 576.8, 18.0224, 545.758, 17.5355, 572.744, 18.2152
3847, 900.00000, 617.97, 18.2058, 586.608, 17.7791, 612.773, 18.4314
3847, 1800.00000, 609.781, 18.2882, 582.257, 17.8811, 605.612, 18.5788
3847, 2700.00000, 640.292, 18.4934, 604.579, 17.842, 624.304, 18.5561
3848, 0.00000, 656.21, 18.3264, 629.95, 17.6839, 643.203, 18.3258
3848, 900.00000, 637.466, 18.5151, 631.25, 17.9017, 630.751, 18.5715
3848, 1800.00000, 672.262, 18.4672, 665.914, 17.9086, 659.156, 18.625
3848, 2700.00000, 709.308, 18.1393, 682.884, 17.7205, 682.224, 18.5002
3849, 0.00000, 706.008, 17.8044, 682.16, 17.4533, 683.495, 18.208
3849, 900.00000, 734.302, 17.7488, 696.676, 17.3824, 694.501, 17.8783
3849, 1800.00000, 739.978, 17.7711, 720.166, 17.3329, 703.153, 17.803
3849, 2700.00000, 735.121, 17.6598, 721.5, 17.5766, 716.101, 17.7747
3850, 0.00000, 762.187, 18.0805, 739.569, 17.754, 739.319, 18.0445
3850, 900.00000, 793.265, 18.4615, 754.762, 17.9383, 774.35, 18.5269
3850, 1800.00000, 807.056, 18.334, 768.416, 17.8291, 800.262, 18.4271
3850, 2700.00000, 815.938, 17.7703, 766.08, 17.6819, 800.826, 18.2246
3851, 0.00000, 852.491, 18.0595, 791.658, 17.7289, 824.649, 18.2838
3851, 900.00000, 857.144, 18.1487, 827.119, 17.754, 838.198, 18.341
3851, 1800.00000, 845.82, 17.8816, 837.121, 17.4106, 840.861, 18.0849
3851, 2700.00000, 863.09, 17.9804, 846.502, 17.5304, 860.947, 18.2194
3852, 0.00000, 854.1, 18.1204, 865.768, 17.8353, 875.733, 18.3578
3852, 900.00000, 866.72, 18.3475, 872.831, 17.8816, 902.515, 18.5359
3852, 1800.00000, 857.794, 18.2232, 861.755, 17.7184, 911.512, 18.4103
3852, 2700.00000, 847.198, 17.8391, 840.113, 17.393, 888.689, 17.8669
3853, 0.00000, 865.452, 17.9345, 860.49, 17.605, 912.268, 18.2018
3853, 900.00000, 888.805, 17.8653, 897.202, 17.5621, 959.224, 18.3906
3853, 1800.00000, 904.643, 17.8815, 919.316, 17.2881, 964.401, 18.1432
3853, 2700.00000, 920.71, 17.9281, 930.939, 17.3816, 961.294, 18.2046
3854, 0.00000, 910.623, 17.7803, 939.458, 17.2811, 963.039, 18.1328
3854, 900.00000, 912.781, 17.9155, 919.213, 17.3553, 953.016, 18.0997
3854, 1800.00000, 928.137, 18.3518, 938.576, 17.7475, 981.655, 18.5327
3854, 2700.00000, 927.514, 18.3847, 962.029, 17.9305, 987.27, 18.8084
3855, 0.00000, 954.074, 18.6323, 949.629, 17.9094, 989.25, 18.7982
3855, 900.00000, 964.092, 18.5798, 954.452, 17.8671, 993.52, 18.6801
3855, 1800.00000, 936.597, 18.2348, 952.674, 17.7935, 991.591, 18.4722
3855, 2700.00000, 964.659, 18.3168, 971.172, 17.9067, 1013.17, 18.4847
3856, 0.00000, 1000.87, 18.3186, 988.727, 17.9327, 1033.67, 18.5176
3856, 900.00000, 1022.69, 18.5493, 1011.58, 17.9656, 1067.87, 18.6662
3856, 1800.00000, 1040.66, 18.7255, 1041.72, 18.0287, 1074.99, 18.6645
3856, 2700.00000, 1060.63, 18.5683, 1056.09, 17.8437, 1077.88, 18.4324
3857, 0.00000, 1071.14, 18.4418, 1054.47, 17.8175, 1079.21, 18.4719
3857, 900.00000, 1056.83, 18.684, 1045.1, 18.1645, 1088.28, 18.9602
3857, 1800.00000, 1023.95, 18.9331, 1019.95, 18.3493, 1069.91, 19.276
3857, 2700.00000, 1012.96, 18.9898, 994.621, 18.4776, 1055.11, 19.2971
3858, 0.00000, 969.093, 18.7298, 960.785, 18.4162, 1012.96, 19.0631
3858, 900.00000, 958.496, 18.1606, 949.356, 17.9309, 1001.11, 18.4335
3858, 1800.00000, 954.181, 18.2297, 932.325, 17.8955, 985.448, 18.278
3858, 2700.00000, 971.416, 18.1799, 924.843, 17.8802, 982.581, 18.3061
3859, 0.00000, 975.554, 18.3821, 926.455, 18.0333, 982.787, 18.5423
3859, 900.00000, 942.174, 18.1799, 899.725, 17.7976, 961.089, 18.3915
3859, 1800.00000, 887.908, 17.9742, 855.683, 17.6527, 916.015, 18.256
3859, 2700.00000, 883.852, 17.9917, 842.641, 17.58, 931.293, 18.2516
3860, 0.00000, 866.79, 17.7659, 832.38, 17.5868, 912.818, 18.0499
3860, 900.00000, 821.22, 17.1583, 814.307, 17.1989, 880.165, 17.5845
3860, 1800.00000, 796.593, 16.7779, 785.722, 16.7418, 864.708, 17.1163
3860, 2700.00000, 784.912, 16.5574, 766.342, 16.3827, 828.273, 17.016
3861, 0.00000, 770.457, 16.5695, 739.367, 16.2567, 801.363, 17.0139
3861, 900.00000, 722.161, 16.8141, 706.387, 16.5726, 748.106, 17.3675
3861, 1800.00000, 698.339, 16.7766, 689.868, 16.5942, 725.384, 17.3774
3861, 2700.00000, 685.659, 16.9398, 666.166, 16.567, 709.297, 17.4913
3862, 0.00000, 697.583, 16.9849, 666.504, 16.6495, 719.636, 17.5546
3862, 900.00000, 657.782, 17.0637, 625.568, 16.797, 676.423, 17.5788
3862, 1800.00000, 634.302, 16.72, 591.899, 16.3263, 649.501, 17.2447
3862, 2700.00000, 627.427, 16.842, 588.247, 16.4525, 642.597, 17.4597
3863, 0.00000, 596.325, 16.9071, 567.47, 16.3744, 619.351, 17.5039
3863, 900.00000, 572.659, 16.9668, 555.659, 16.3449, 605.64, 17.2675
3863, 1800.00000, 574.001, 16.9314, 555.005, 16.2376, 604.355, 17.1284
3863, 2700.00000, 539.769, 16.7134, 535.537, 16.0888, 574.731, 16.8433
3864, 0.00000, 526.786, 16.7829, 507.901, 16.0745, 537.83, 17.0286
3864, 900.00000, 511.992, 16.876, 486.149, 16.318, 497.443, 17.0975
3864, 1800.00000, 522.931, 17.0282, 486.907, 16.2502, 505.116, 17.1584
3864, 2700.00000, 479.606, 16.4449, 445.461, 15.6161, 464.017, 16.6609
3865, 0.00000, 466.079, 16.0458, 443.015, 15.4822, 456.015, 16.413
3865, 900.00000, 469.434, 16.1392, 451.907, 15.6991, 460.615, 16.5424
3865, 1800.00000, 440.348, 15.7613, 422.946, 15.3056, 433.537, 16.2573
3865, 2700.00000, 446.006, 15.7126, 431.462, 15.3324, 437.662, 16.1309
3866, 0.00000, 456.599, 15.8016, 440.617, 15.3844, 449.533, 16.2175
3866, 900.00000, 437.909, 15.5495, 416.184, 14.8928, 425.513, 15.8991
3866, 1800.00000, 450.634, 15.5904, 429.895, 14.9345, 436.23, 15.8545
3866, 2700.00000, 467.984, 15.6925, 445.729, 14.9778, 456.945, 16.044
3867, 0.00000, 453.265, 15.4045, 433.511, 14.6662, 445.888, 15.8885
3867, 900.00000, 471.006, 15.2947, 448.385, 14.4519, 472.725, 16.017
3867, 1800.00000, 489.765, 15.1747, 473.001, 14.3943, 488.304, 15.7559
3867, 2700.00000, 482.696, 14.8074, 470.554, 14.1248, 481.77, 15.5008
3868, 0.00000, 510.844, 14.835, 493.455, 13.9888, 514.718, 15.2313
3868, 900.00000, 540.544, 14.8893, 526.665, 14.1253, 543.385, 15.4042
3868, 1800.00000, 564.379, 15.1381, 543.501, 14.1948, 558.146, 15.5917
3868, 2700.00000, 609.555, 15.3974, 591.053, 14.501, 595.984, 15.6656
3869, 0.00000, 651.337, 15.4853, 644.865, 14.8639, 650.846, 15.9284
3869, 900.00000, 665.742, 15.4242, 638.728, 14.6316, 656.854, 15.6369
3869, 1800.00000, 672.015, 15.2031, 637.277, 14.4356, 669.359, 15.6275
3869, 2700.00000, 693.097, 15.7261, 653.713, 14.7912, 684.311, 16.1297
3870, 0.00000, 694.793, 15.7065, 657.356, 14.7735, 686.252, 16.3273
3870, 900.00000, 717.084, 15.8062, 689.593, 15.2676, 718.176, 16.3984
3870, 1800.00000, 733.309, 15.631, 712.489, 15.3552, 722.707, 16.1801
3870, 2700.00000, 715.689, 15.514, 681.259, 14.9054, 702.26, 15.934
3871, 0.00000, 744.829, 15.8142, 694.624, 14.9765, 729.44, 16.1915
3871, 900.00000, 790.393, 16.1647, 738.527, 15.5476, 783.025, 16.5688
3871, 1800.00000, 774.882, 15.9778, 737.41, 15.5688, 764.045, 16.4265
3871, 2700.00000, 792.247, 16.0363, 752.646, 15.5857, 781.029, 16.4489
3872, 0.00000, 817.331, 16.2612, 765.233, 15.5841, 799.951, 16.4136
3872, 900.00000, 788.093, 16.1329, 751.352, 15.5547, 768.178, 16.2471
3872, 1800.00000, 811.137, 16.3363, 772.264, 15.7166, 801.802, 16.375
3872, 2700.00000, 834.298, 16.5502, 803.729, 16.0202, 837.289, 16.6983
3873, 0.00000, 875.693, 16.8678, 852.798, 16.6188, 857.665, 16.9471
3873, 900.00000, 905.175, 16.9073, 882.199, 16.5514, 867.624, 16.8552
3873, 1800.00000, 909.392, 16.9997, 885.332, 16.4839, 877.821, 16.9884
3873, 2700.00000, 909.689, 17.063, 885.443, 16.4707, 879.169, 17.2032
3874, 0.00000, 911.149, 17.0571, 891.679, 16.7261, 880.564, 17.3458
3874, 900.00000, 909.282, 17.2791, 896.976, 16.933, 890.1, 17.69
3874, 1800.00000, 911.46, 17.2916, 892.23, 16.8628, 877.931, 17.5816
3874, 2700.00000, 943.59, 17.3778, 923.916, 16.8789, 922.726, 17.4755
3875, 0.00000, 931.79, 17.357, 928.124, 16.8788, 913.735, 17.403
3875, 900.00000, 950.978, 17.2439, 939.021, 16.7922, 920.894, 17.4442
3875, 1800.00000, 959.604, 17.048, 938.26, 16.6778, 936.945, 17.2669
3875, 2700.00000, 995.146, 17.2546, 973.524, 16.8262, 966.915, 17.4754
3876, 0.00000, 1044.38, 17.8723, 1011.32, 17.2871, 1020.44, 18.3372
3876, 900.00000, 1025.38, 17.2601, 993.43, 16.8546, 987.749, 17.5768
3876, 1800.00000, 1012.36, 17.0476, 994.388, 16.7552, 972.296, 17.3362
3876, 2700.00000, 1024.16, 17.4012, 995.406, 17.0879, 979.548, 17.5802
3877, 0.00000, 1034.44, 17.6627, 1004.76, 17.2394, 1004.29, 17.9372
3877, 900.00000, 998.373, 17.55, 977.447, 17.1138, 976.289, 17.7483
3877, 1800.00000, 962.734, 17.3634, 938.159, 16.8748, 935.929, 17.4518
3877, 2700.00000, 933.151, 17.0823, 910.373, 16.64, 914.945, 17.292
3878, 0.00000, 938.678, 17.1255, 917.889, 16.6985, 927.744, 17.4025
3878, 900.00000, 942.036, 17.1591, 918.029, 16.7772, 929.624, 17.4531
3878, 1800.00000, 935.014, 17.2203, 910.642, 16.7612, 927.298, 17.3859
3878, 2700.00000, 937.422, 17.1009, 903.099, 16.4882, 917.792, 17.2817
3879, 0.00000, 940.647, 17.3011, 904.633, 16.7505, 919.53, 17.4304
3879, 900.00000, 957.848, 17.2788, 925.296, 16.6497, 957.981, 17.2666
3879, 1800.00000, 991.316, 17.1923, 949.831, 16.6863, 967.541, 17.251
3879, 2700.00000, 991.789, 17.267, 945.855, 16.7987, 958.267, 17.3656
3880, 0.00000, 977.638, 17.4292, 935.311, 16.9279, 947.231, 17.6291
3880, 900.00000, 980.15, 17.5897, 934.216, 17.0809, 950.424, 17.8321
3880, 1800.00000, 953.762, 17.435, 914.779, 16.8166, 940.031, 17.6077
3880, 2700.00000, 951.629, 17.4108, 907.273, 16.9212, 928.035, 17.4299
3881, 0.00000, 919.091, 17.4887, 885.104, 17.1191, 900.812, 17.5509
3881, 900.00000, 867.35, 17.6031, 829.357, 16.8493, 864.458, 17.7838
3881, 1800.00000, 825.901, 17.8386, 795.073, 17.0454, 828.637, 18.0485
3881, 2700.00000, 792.203, 17.8471, 760.407, 17.2938, 807.993, 18.0895
3882, 0.00000, 753.853, 17.8753, 726.194, 17.2648, 775.318, 18.2142
3882, 900.00000, 733.581, 17.4166, 714.978, 16.9513, 762.027, 17.8573
3882, 1800.00000, 714.223, 17.1782, 703.383, 16.7605, 740.282, 17.6445
3882, 2700.00000, 724.296, 17.2171, 702.651, 16.9188, 736.32, 17.6893
3883, 0.00000, 724.007, 17.3257, 705.521, 16.9648, 742.364, 17.7184
3883, 900.00000, 716.113, 16.8464, 692.057, 16.1664, 751.938, 17.216
3883, 1800.00000, 689.985, 16.7424, 671.808, 16.2186, 732.29, 17.3323
3883, 2700.00000, 705.515, 16.5728, 691.059, 16.1346, 744.5, 17.1867
3884, 0.00000, 691.729, 16.384, 653.359, 15.9526, 720.905, 16.8183
3884, 900.00000, 661.735, 15.8338, 616.8, 15.3804, 688.572, 16.2333
3884, 1800.00000, 646.093, 15.9354, 615.688, 15.2731, 666.533, 16.0817
3884, 2700.00000, 609.246, 15.2242, 593.13, 14.3063, 621.417, 15.4316
3885, 0.00000, 600.327, 15.6171, 581.045, 14.7114, 616.55, 16.0478
3885, 900.00000, 547.842, 15.5879, 532.843, 14.7225, 557.783, 16.1854
3885, 1800.00000, 527.464, 15.9632, 521.463, 15.2804, 563.649, 17.1847
3885, 2700.00000, 467.672, 15.4503, 457.119, 14.841, 479.863, 16.6204
3886, 0.00000, 512.988, 16.3077, 488.975, 15.5679, 538.486, 17.532
3886, 900.00000, 476.457, 16.6117, 454.666, 15.8244, 503.733, 17.6385
3886, 1800.00000, 437.636, 16.1883, 406.706, 15.1015, 450.747, 16.8938
3886, 2700.00000, 414.455, 15.656, 392.875, 14.8426, 424.205, 16.0538
3887, 0.00000, 404.087, 15.787, 378.448, 14.7783, 405.963, 16.0957
3887, 900.00000, 387.188, 15.8969, 370.599, 14.7723, 384.226, 16.3077
3887, 1800.00000, 413.393, 15.866, 405.967, 14.4688, 397.528, 16.2388
3887, 2700.00000, 385.749, 15.5409, 377.304, 13.9343, 374.172, 16.2121
3888, 0.00000, 353.979, 14.9506, 350.845, 13.3646, 338.057, 15.5151
3888, 900.00000, 288.146, 14.2468, 282.571, 12.5962, 274.048, 15.081
3888, 1800.00000, 277.19, 14.252, 259.285, 13.0791, 271.98, 15.0917
3888, 2700.00000, 278.504, 14.3309, 258.958, 13.0719, 276.853, 15.3285
3889, 0.00000, 268.857, 13.9272, 252.099, 12.7541, 267.694, 15.0179
3889, 900.00000, 259.467, 13.5606, 245.245, 12.3747, 254.459, 14.4882
3889, 1800.00000, 260.168, 13.5699, 247.899, 12.5525, 255.857, 14.5582
3889, 2700.00000, 266.958, 13.8473, 246.986, 12.398, 257.803, 14.5636
3890, 0.00000, 258.532, 13.2642, 239.197, 11.7451, 254.952, 14.2307
3890, 900.00000, 256.9, 12.9276, 242.286, 11.6252, 249.712, 13.7809
3890, 1800.00000, 262.143, 12.9471, 247.339, 11.6011, 251.507, 13.6393
3890, 2700.00000, 286.33, 13.7385, 267.895, 12.2927, 271.262, 14.1958
3891, 0.00000, 295.763, 13.7773, 280.296, 12.4785, 285.473, 14.4683
3891, 900.00000, 305.9, 13.5654, 290.463, 12.1895, 302.627, 14.5622
3891, 1800.00000, 316.465, 13.2637, 309.734, 12.3213, 311.327, 14.2043
3891, 2700.00000, 338.216, 13.3126, 340.297, 12.6308, 330.328, 14.1999
3892, 0.00000, 356.304, 13.0959, 357.658, 12.2029, 347.825, 13.9085
3892, 900.00000, 381.252, 13.1573, 385.189, 12.0966, 385.722, 13.9306
3892, 1800.00000, 395.484, 13.1728, 402.933, 12.0635, 396.431, 14.0181
3892, 2700.00000, 408.684, 13.321, 410.061, 12.2164, 402.853, 13.8653
3893, 0.00000, 442.802, 14.0931, 438.87, 12.885, 427.943, 14.3455
3893, 900.00000, 470.187, 14.1991, 461.682, 12.8738, 457.355, 14.4083
3893, 1800.00000, 479.789, 14.0316, 473.725, 12.9256, 468.044, 14.4064
3893, 2700.00000, 524.844, 14.4353, 521.283, 13.2998, 515.55, 14.7765
3894, 0.00000, 537.062, 14.5918, 527.045, 13.1029, 530.824, 14.8426
3894, 900.00000, 570.451, 15.4608, 564.095, 14.1688, 576.883, 15.7623
3894, 1800.00000, 567.887, 14.8001, 550.251, 13.4474, 557.45, 14.8827
3894, 2700.00000, 593.843, 14.8129, 548.414, 13.5865, 573.116, 14.8569
3895, 0.00000, 601.993, 14.7978, 568.813, 13.7845, 583.378, 15.0822
3895, 900.00000, 611.242, 14.8616, 575.215, 13.8049, 584.244, 15.2306
3895, 1800.00000, 601.318, 15.0156, 567.65, 13.7896, 581.087, 15.4457
3895, 2700.00000, 603.077, 15.2335, 575.494, 14.0461, 575.868, 15.6461
3896, 0.00000, 590.857, 15.3434, 565.042, 14.1247, 569.753, 15.6485
3896, 900.00000, 584.91, 15.6504, 559.54, 14.7306, 577.76, 16.0516
3896, 1800.00000, 563.943, 15.3709, 551.788, 14.4753, 603.212, 15.625
3896, 2700.00000, 549.048, 14.779, 537.977, 13.9433, 580.066, 14.9081
3897, 0.00000, 567.509, 14.9091, 540.839, 13.9349, 578.282, 14.5325
3897, 900.00000, 576.052, 15.1079, 549.557, 13.9587, 596.25, 14.8651
3897, 1800.00000, 564.339, 15.0716, 535.312, 14.0731, 563.41, 15.1802
3897, 2700.00000, 553.073, 15.0285, 533.259, 14.1364, 547.328, 15.1433
3898, 0.00000, 553.249, 15.3945, 522.108, 14.2817, 534.251, 15.3955
3898, 900.00000, 560.157, 15.5262, 528.086, 14.4399, 522.679, 15.5222
3898, 1800.00000, 570.156, 15.4335, 531.699, 14.2492, 537.491, 15.4917
3898, 2700.00000, 584.671, 15.3038, 543.92, 14.2412, 555.528, 15.49
3899, 0.00000, 615.344, 15.4167, 583.626, 14.488, 595.709, 15.348
3899, 900.00000, 616.97, 15.5133, 590.464, 14.6946, 591.534, 15.3414
3899, 1800.00000, 588.8, 15.2492, 568.379, 14.4722, 573.8, 15.385
3899, 2700.00000, 593.093, 14.9847, 568.373, 14.3798, 576.337, 15.4472
3900, 0.00000, 592.727, 14.6244, 557.466, 14.007, 561.722, 14.8581
3900, 900.00000, 607.856, 14.9611, 571.434, 14.3166, 582.958, 15.1868
3900, 1800.00000, 598.787, 15.4207, 585.821, 14.6026, 599.929, 15.6003
3900, 2700.00000, 597.184, 15.8511, 577.307, 14.7486, 577.639, 15.7703
3901, 0.00000, 592.276, 15.5451, 577.857, 14.6685, 555.32, 15.4359
3901, 900.00000, 565.296, 14.7617, 550.687, 14.037, 533.544, 14.8105
3901, 1800.00000, 571.088, 14.7411, 562.879, 14.0736, 547.959, 14.8114
3901, 2700.00000, 591.447, 15.0853, 575.602, 14.2866, 571.187, 15.3404
3902, 0.00000, 588.248, 15.0986, 578.998, 14.2497, 563.77, 15.5111
3902, 900.00000, 577.2, 15.0492, 580.032, 14.3576, 556.223, 15.4624
3902, 1800.00000, 583.113, 14.8652, 573.712, 14.3753, 573.678, 15.3052
3902, 2700.00000, 593.562, 14.8302, 577.342, 14.4571, 588.738, 15.2741
3903, 0.00000, 619.695, 15.1461, 589.31, 14.4854, 621.254, 15.4664
3903, 900.00000, 640.77, 15.6074, 603.187, 14.5895, 637.535, 15.7647
3903, 1800.00000, 663.46, 15.8611, 649.781, 15.1667, 648.478, 15.9377
3903, 2700.00000, 682.532, 15.8799, 673.312, 15.3354, 664.597, 16.0124
3904, 0.00000, 668.573, 16.3183, 657.582, 16.0253, 677.413, 17.0863
3904, 900.00000, 656.895, 15.825, 636.168, 15.2929, 654.875, 16.0628
3904, 1800.00000, 646.326, 15.7366, 625.908, 15.098, 655.904, 16.1711
3904, 2700.00000, 644.652, 15.9586, 619.255, 15.3437, 666.726, 16.4436
3905, 0.00000, 664.271, 16.4734, 624.123, 15.6766, 675.494, 16.7712
3905, 900.00000, 677.782, 16.6059, 617.99, 15.8911, 689.926, 16.9919
3905, 1800.00000, 661.937, 16.8389, 630.438, 16.2956, 681.546, 17.3334
3905, 2700.00000, 636.346, 16.7712, 612.234, 16.276, 657.236, 17.3129
3906, 0.00000, 629.716, 16.9264, 595.468, 16.1871, 644.435, 17.4014
3906, 900.00000, 606.293, 16.5671, 593.967, 15.8092, 625.044, 16.8346
3906, 1800.00000, 605.029, 16.8066, 605.804, 16.1489, 620.544, 17.0619
3906, 2700.00000, 593.36, 16.3862, 587.646, 15.5937, 601.723, 16.6856
3907, 0.00000, 597.22, 16.065, 574.955, 15.5365, 609.107, 16.3258
3907, 900.00000, 618.928, 15.8883, 593.835, 15.2811, 625.618, 16.2438
3907, 1800.00000, 639.237, 16.4615, 610.65, 15.713, 641.896, 16.7686
3907, 2700.00000, 633.946, 16.3467, 600.953, 15.3538, 646.851, 16.7483
3908, 0.00000, 621.523, 16.3858, 587.745, 15.4093, 647.088, 16.8344
3908, 900.00000, 618.471, 15.7955, 578.072, 15.091, 644.276, 16.3613
3908, 1800.00000, 598.178, 15.3337, 563.029, 14.6811, 633.298, 15.8424
3908, 2700.00000, 572.975, 14.9075, 550.624, 14.1132, 590.036, 15.2864
3909, 0.00000, 555.921, 15.4101, 529.086, 14.4446, 560.433, 15.5066
3909, 900.00000, 491.169, 15.1073, 464.138, 14.2324, 494.413, 15.4787
3909, 1800.00000, 490.186, 15.1865, 452.935, 14.3972, 492.391, 15.7003
3909, 2700.00000, 499.662, 15.5075, 447.133, 14.5117, 487.058, 15.6144
3910, 0.00000, 506.574, 15.0025, 460.437, 14.0904, 497.037, 15.2957
3910, 900.00000, 458.961, 15.1711, 430.891, 14.6825, 453.411, 15.5777
3910, 1800.00000, 429.008, 15.2732, 396.487, 14.6236, 437.899, 16.1374
3910, 2700.00000, 414.387, 15.275, 381.133, 14.6524, 420.718, 16.1484
3911, 0.00000, 405.428, 15.462, 370.1, 14.5927, 425.22, 16.1817
3911, 900.00000, 388.429, 15.5888, 344.823, 14.3999, 398.973, 16.1995
3911, 1800.00000, 363.445, 15.8114, 336.383, 14.7661, 379.53, 16.4143
3911, 2700.00000, 340.991, 15.5923, 317.145, 14.4485, 361.406, 16.1967
3912, 0.00000, 321.042, 15.0435, 296.53, 13.7789, 322.716, 15.612
3912, 900.00000, 330.688, 15.0828, 307.545, 14.0738, 322.279, 15.6466
3912, 1800.00000, 338.81, 15.055, 313.74, 14.0018, 335.346, 15.7377
3912, 2700.00000, 307.462, 14.2604, 282.757, 13.0839, 301.431, 14.9464
3913, 0.00000, 309.184, 13.9202, 286.149, 12.8301, 304.971, 14.6476
3913, 900.00000, 312.518, 13.8354, 291.849, 12.8163, 303.783, 14.3456
3913, 1800.00000, 303.974, 13.8502, 281.86, 12.7705, 293.252, 14.3165
3913, 2700.00000, 307.818, 13.9965, 294.366, 13.3031, 303.503, 14.7413
3914, 0.00000, 309.119, 13.8398, 297.165, 13.1981, 312.537, 14.8744
3914, 900.00000, 296.92, 13.5142, 287.015, 12.8995, 293.678, 14.417
3914, 1800.00000, 305.616, 13.4263, 292.235, 12.5968, 297.521, 14.1608
3914, 2700.00000, 329.008, 13.8787, 315.832, 13.0767, 324.7, 14.7112
3915, 0.00000, 325.529, 13.7869, 308.69, 12.7224, 322.213, 14.6969
3915, 900.00000, 354.007, 14.0949, 336.239, 12.9307, 351.317, 14.9469
3915, 1800.00000, 374.407, 14.0055, 357.003, 12.8889, 367.876, 14.7348
3915, 2700.00000, 396.197, 14.2695, 371.636, 13.092, 385.975, 14.9513
3916, 0.00000, 426.389, 14.307, 400.829, 13.1589, 419.101, 15.0431
3916, 900.00000, 452.497, 14.1774, 429.9, 13.0969, 446.366, 14.7197
3916, 1800.00000, 468.485, 13.4816, 449.175, 12.7614, 457.5, 14.0447
3916, 2700.00000, 477.767, 13.8266, 469.21, 13.2571, 470.361, 14.6021
3917, 0.00000, 509.656, 14.4414, 503.859, 13.8914, 494.328, 14.9878
3917, 900.00000, 523.311, 14.5997, 509.713, 13.8284, 503.805, 14.8553
3917, 1800.00000, 532.468, 14.3988, 520.867, 13.5562, 514.409, 14.5967
3917, 2700.00000, 567.466, 14.8199, 543.333, 13.7078, 546.559, 14.8453
3918, 0.00000, 557.454, 14.9177, 538.242, 13.7752, 543.131, 15.1031
3918, 900.00000, 579.468, 14.8985, 561.46, 13.9784, 588.949, 15.0455
3918, 1800.00000, 616.068, 14.8947, 580.628, 13.8254, 621.147, 14.9768
3918, 2700.00000, 591.605, 14.6714, 550.749, 13.7326, 579.552, 15.0556
3919, 0.00000, 592.472, 14.6886, 555.598, 13.7733, 577.666, 14.9894
3919, 900.00000, 617.402, 15.1901, 583.091, 14.3727, 593.515, 15.1683
3919, 1800.00000, 634.087, 15.6515, 603.843, 14.9417, 602.944, 15.5937
3919, 2700.00000, 645.966, 15.5401, 605.869, 14.5985, 625.237, 15.7357
3920, 0.00000, 666.944, 15.1613, 635.34, 14.356, 664.611, 15.0272
3920, 900.00000, 665.716, 15.5027, 635.377, 14.8152, 647.88, 15.5287
3920, 1800.00000, 681.706, 15.9002, 663.209, 15.4405, 673.04, 15.9948
3920, 2700.00000, 699.92, 15.3179, 669.7, 15.0552, 683.133, 15.3668
3921, 0.00000, 714.857, 15.6737, 692.529, 15.2439, 704.205, 15.6409
3921, 900.00000, 722.513, 15.5633, 697.767, 15.1605, 714.228, 15.7197
3921, 1800.00000, 733.109, 15.986, 713.35, 15.5261, 717.69, 16.2613
3921, 2700.00000, 739.079, 16.3166, 725.784, 15.8155, 722.878, 16.5918
3922, 0.00000, 743.372, 16.2433, 732.22, 15.7161, 722.467, 16.5161
